	Power	Speed#@1m	Dir	RH	AirTemp
	V	m.s-1	deg	%	deg C
18/11/2024 10:56:00	10,9	1,1	274,6	54,6	21,6
18/11/2024 10:57:00	10,9	1,3	335,4	54,3	21,7
18/11/2024 10:58:00	10,9	1,1	320,2	53,8	21,8
18/11/2024 10:59:00	10,9	1,6	296,7	53,3	21,9
18/11/2024 11:00:00	10,9	2,3	302,1	52,9	21,9
18/11/2024 11:01:00	10,9	2,2	234,0	53,1	21,9
18/11/2024 11:02:00	10,9	2,4	272,8	54,0	21,9
18/11/2024 11:03:00	10,9	2,3	278,7	53,7	21,8
18/11/2024 11:04:00	10,9	1,7	315,9	53,7	21,7
18/11/2024 11:05:00	10,9	1,8	277,8	53,2	21,7
18/11/2024 11:06:00	10,9	1,7	294,9	52,8	21,7
18/11/2024 11:07:00	10,9	1,7	294,2	52,6	21,7
18/11/2024 11:08:00	10,9	1,4	272,6	52,7	21,8
18/11/2024 11:09:00	10,9	1,4	296,9	52,9	21,9
18/11/2024 11:10:00	10,9	1,4	295,8	53,3	21,9
18/11/2024 11:11:00	10,9	0,8	309,7	53,4	22,0
18/11/2024 11:12:00	10,9	1,0	295,4	52,8	22,0
18/11/2024 11:13:00	10,9	1,7	306,5	52,6	22,1
18/11/2024 11:14:00	10,9	0,8	246,2	53,0	22,2
18/11/2024 11:15:00	10,9	0,9	268,9	53,1	22,3
18/11/2024 11:16:00	10,9	0,5	227,2	52,4	22,3
18/11/2024 11:17:00	10,9	1,5	315,2	51,6	22,4
18/11/2024 11:18:00	10,9	1,2	294,8	51,5	22,4
18/11/2024 11:19:00	10,9	0,9	261,8	51,5	22,5
18/11/2024 11:20:00	10,9	0,5	265,8	51,5	22,6
18/11/2024 11:21:00	10,9	0,5	225,4	51,5	22,7
18/11/2024 11:22:00	10,9	0,0	302,8	51,5	22,9
18/11/2024 11:23:00	10,9	0,0	314,9	51,6	23,0
18/11/2024 11:24:00	10,9	0,0	41,7	50,6	23,1
18/11/2024 11:25:00	10,9	0,0	0,2	50,2	23,1
18/11/2024 11:26:00	10,9	0,3	286,6	49,9	23,2
18/11/2024 11:27:00	10,9	0,0	245,9	50,3	23,3
18/11/2024 11:28:00	10,9	0,0	262,1	50,5	23,5
18/11/2024 11:29:00	10,9	0,6	239,7	50,0	23,6
18/11/2024 11:30:00	10,9	1,2	261,3	49,4	23,7
18/11/2024 11:31:00	10,9	1,2	292,6	48,9	23,7
18/11/2024 11:32:00	10,9	0,3	258,1	49,3	23,7
18/11/2024 11:33:00	10,9	0,5	249,9	48,8	23,8
18/11/2024 11:34:00	10,9	1,2	242,1	48,3	23,9
18/11/2024 11:35:00	10,9	1,5	273,7	48,0	24,0
18/11/2024 11:36:00	10,9	1,4	263,5	48,2	23,9
18/11/2024 11:37:00	10,9	1,3	255,1	48,1	23,8
18/11/2024 11:38:00	10,9	0,8	247,9	47,8	23,8
18/11/2024 11:39:00	10,9	0,0	277,8	47,3	23,8
18/11/2024 11:40:00	10,9	0,0	270,0	47,1	23,8
18/11/2024 11:41:00	10,9	0,3	275,4	47,2	23,8
18/11/2024 11:42:00	10,9	1,5	272,5	47,1	23,8
18/11/2024 11:43:00	10,9	1,9	265,0	47,9	23,7
18/11/2024 11:44:00	10,9	2,6	261,8	50,0	23,7
18/11/2024 11:45:00	10,9	2,3	270,0	50,6	23,5
18/11/2024 11:46:00	10,9	1,7	297,6	51,6	23,3
18/11/2024 11:47:00	10,9	1,7	270,5	51,3	23,2
18/11/2024 11:48:00	10,9	1,3	261,4	50,7	23,2
18/11/2024 11:49:00	10,9	1,7	284,2	50,7	23,2
18/11/2024 11:50:00	10,9	1,3	277,1	50,3	23,2
18/11/2024 11:51:00	10,9	1,4	252,8	50,5	23,3
18/11/2024 11:52:00	10,9	1,3	255,9	49,6	23,3
18/11/2024 11:53:00	10,9	1,5	258,1	49,8	23,3
18/11/2024 11:54:00	10,9	1,7	264,4	49,4	23,2
18/11/2024 11:55:00	10,9	1,7	289,5	49,3	23,2
18/11/2024 11:56:00	10,9	1,5	324,7	49,4	23,1
18/11/2024 11:57:00	10,9	1,3	318,9	49,8	23,1
18/11/2024 11:58:00	10,9	0,7	285,5	50,8	23,1
18/11/2024 11:59:00	10,9	1,3	261,9	50,5	23,0
18/11/2024 12:00:00	10,9	1,3	266,8	50,8	23,1
18/11/2024 12:01:00	10,9	1,4	280,5	51,4	23,2
18/11/2024 12:02:00	10,9	1,4	262,0	51,6	23,3
18/11/2024 12:03:00	10,9	0,9	263,9	51,2	23,3
18/11/2024 12:04:00	10,9	1,0	264,5	51,1	23,4
18/11/2024 12:05:00	10,9	1,3	279,5	51,1	23,5
18/11/2024 12:06:00	10,9	1,3	285,4	50,2	23,5
18/11/2024 12:07:00	10,9	1,3	298,2	48,7	23,6
18/11/2024 12:08:00	10,9	1,4	289,4	47,7	23,7
18/11/2024 12:09:00	10,9	1,8	270,4	47,2	23,7
18/11/2024 12:10:00	10,9	1,4	184,3	47,2	23,8
18/11/2024 12:11:00	10,9	0,5	231,4	47,2	24,0
18/11/2024 12:12:00	10,9	0,7	313,2	47,4	24,1
18/11/2024 12:13:00	10,9	1,3	295,5	46,6	24,2
18/11/2024 12:14:00	10,9	1,5	316,2	46,4	24,3
18/11/2024 12:15:00	10,9	1,4	282,8	46,0	24,4
18/11/2024 12:16:00	10,9	2,0	269,5	46,2	24,4
18/11/2024 12:17:00	10,9	3,9	300,6	47,9	24,2
18/11/2024 12:18:00	10,9	3,2	328,3	49,6	23,8
18/11/2024 12:19:00	10,9	2,1	273,4	50,9	23,6
18/11/2024 12:20:00	10,9	1,6	339,0	51,5	23,6
18/11/2024 12:21:00	10,9	1,8	22,9	52,0	23,6
18/11/2024 12:22:00	10,9	2,4	320,4	51,8	23,4
18/11/2024 12:23:00	10,9	2,2	293,5	51,3	23,3
18/11/2024 12:24:00	10,9	1,7	284,7	51,7	23,3
18/11/2024 12:25:00	10,9	0,9	244,3	52,0	23,3
18/11/2024 12:26:00	10,9	1,9	301,4	52,6	23,3
18/11/2024 12:27:00	10,9	2,9	338,9	52,9	23,2
18/11/2024 12:28:00	10,9	2,0	329,7	54,3	23,1
18/11/2024 12:29:00	10,9	1,2	294,2	55,1	23,1
18/11/2024 12:30:00	10,9	1,4	279,1	55,1	23,1
18/11/2024 12:31:00	10,9	1,4	303,9	55,5	23,1
18/11/2024 12:32:00	10,9	1,4	334,9	56,0	23,1
18/11/2024 12:33:00	10,9	1,9	296,8	56,7	23,2
18/11/2024 12:34:00	10,9	2,3	322,3	57,2	23,2
18/11/2024 12:35:00	10,9	1,2	338,3	57,7	23,2
18/11/2024 12:36:00	10,9	2,0	304,8	57,3	23,3
18/11/2024 12:37:00	10,9	1,6	333,1	56,3	23,2
18/11/2024 12:38:00	10,9	1,8	335,9	55,4	23,2
18/11/2024 12:39:00	10,9	2,3	318,9	54,6	23,3
18/11/2024 12:40:00	10,9	2,6	322,5	54,7	23,4
18/11/2024 12:41:00	10,9	1,2	263,2	54,4	23,6
18/11/2024 12:42:00	10,9	1,4	318,8	53,9	23,6
18/11/2024 12:43:00	10,9	1,8	296,9	53,6	23,7
18/11/2024 12:44:00	10,9	1,5	298,3	53,3	23,8
18/11/2024 12:45:00	10,9	2,3	305,7	52,1	23,8
18/11/2024 12:46:00	10,9	1,7	321,9	51,6	24,0
18/11/2024 12:47:00	10,9	1,6	338,9	51,3	24,0
18/11/2024 12:48:00	10,9	1,4	321,9	51,3	24,1
18/11/2024 12:49:00	10,9	1,7	6,3	51,3	24,1
18/11/2024 12:50:00	10,9	1,2	271,4	51,0	24,1
18/11/2024 12:51:00	10,9	1,5	274,8	52,1	24,2
18/11/2024 12:52:00	10,9	1,5	299,7	52,6	24,3
18/11/2024 12:53:00	10,9	2,5	81,9	52,7	24,3
18/11/2024 12:54:00	10,9	1,7	284,7	52,7	24,1
18/11/2024 12:55:00	10,9	2,1	307,8	53,1	23,9
18/11/2024 12:56:00	10,9	1,5	288,0	53,4	23,7
18/11/2024 12:57:00	10,9	1,6	329,4	53,1	23,7
18/11/2024 12:58:00	10,9	1,7	327,2	53,0	23,7
18/11/2024 12:59:00	10,9	0,6	335,4	53,4	23,7
18/11/2024 13:00:00	10,9	0,5	339,1	53,1	23,8
18/11/2024 13:01:00	10,9	1,7	337,3	52,3	23,9
18/11/2024 13:02:00	10,9	2,7	328,7	51,0	23,9
18/11/2024 13:03:00	10,9	2,2	310,2	49,4	24,0
18/11/2024 13:04:00	10,9	2,5	316,9	50,3	24,1
18/11/2024 13:05:00	10,9	2,0	286,0	50,7	24,1
18/11/2024 13:06:00	10,9	1,5	315,9	50,9	24,1
18/11/2024 13:07:00	10,9	1,3	285,3	51,0	24,2
18/11/2024 13:08:00	10,9	1,9	292,3	50,7	24,2
18/11/2024 13:09:00	10,9	2,1	324,5	50,2	24,1
18/11/2024 13:10:00	10,9	1,6	339,4	50,1	24,1
18/11/2024 13:11:00	10,9	1,9	322,7	49,8	24,1
18/11/2024 13:12:00	10,9	1,6	321,7	50,0	24,1
18/11/2024 13:13:00	10,9	1,5	289,5	50,1	24,2
18/11/2024 13:14:00	10,9	2,2	318,3	48,6	24,1
18/11/2024 13:15:00	10,9	1,5	343,3	48,1	24,2
18/11/2024 13:16:00	10,9	1,4	321,7	47,5	24,3
18/11/2024 13:17:00	10,9	1,5	344,8	47,6	24,4
18/11/2024 13:18:00	10,9	1,6	13,4	48,3	24,5
18/11/2024 13:19:00	10,9	2,5	320,2	48,0	24,5
18/11/2024 13:20:00	10,9	2,3	318,7	47,5	24,4
18/11/2024 13:21:00	10,9	1,5	315,1	47,8	24,4
18/11/2024 13:22:00	10,9	1,8	342,3	47,8	24,4
18/11/2024 13:23:00	10,9	2,5	328,4	47,5	24,4
18/11/2024 13:24:00	10,9	2,2	308,0	47,6	24,4
18/11/2024 13:25:00	10,9	2,0	340,1	47,8	24,3
18/11/2024 13:26:00	10,9	2,0	320,7	48,4	24,3
18/11/2024 13:27:00	10,9	1,6	334,4	48,8	24,2
18/11/2024 13:28:00	10,9	2,2	332,8	48,5	24,2
18/11/2024 13:29:00	10,9	2,9	333,1	49,1	24,2
18/11/2024 13:30:00	10,9	2,1	352,1	49,0	24,2
18/11/2024 13:31:00	10,9	1,7	305,2	49,2	24,2
18/11/2024 13:32:00	10,9	1,6	296,2	49,5	24,3
18/11/2024 13:33:00	10,9	1,4	333,5	49,2	24,4
18/11/2024 13:34:00	10,9	2,3	333,3	47,5	24,4
18/11/2024 13:35:00	10,9	2,1	318,1	46,3	24,5
18/11/2024 13:36:00	10,9	1,3	333,3	46,8	24,6
18/11/2024 13:37:00	10,9	2,2	279,9	46,8	24,6
18/11/2024 13:38:00	10,9	1,7	75,3	46,8	24,7
18/11/2024 13:39:00	10,9	1,0	296,6	46,8	24,7
18/11/2024 13:40:00	10,9	1,4	269,2	46,8	24,8
18/11/2024 13:41:00	10,9	1,1	310,8	46,7	24,9
18/11/2024 13:42:00	10,9	1,3	253,6	46,2	25,0
18/11/2024 13:43:00	10,9	1,4	270,7	45,1	25,1
18/11/2024 13:44:00	10,9	1,0	14,1	45,1	25,1
18/11/2024 13:45:00	10,9	2,1	336,4	44,3	25,1
18/11/2024 13:46:00	10,9	2,0	317,6	44,3	25,1
18/11/2024 13:47:00	10,9	1,5	10,5	44,6	25,2
18/11/2024 13:48:00	10,9	1,1	0,0	44,5	25,3
18/11/2024 13:49:00	10,9	1,3	348,2	44,1	25,3
18/11/2024 13:50:00	10,9	1,6	333,5	43,2	25,2
18/11/2024 13:51:00	10,9	2,0	311,5	43,6	25,3
18/11/2024 13:52:00	10,9	2,2	317,0	43,8	25,2
18/11/2024 13:53:00	10,9	1,5	319,3	44,4	25,2
18/11/2024 13:54:00	10,9	1,5	331,4	44,9	25,2
18/11/2024 13:55:00	10,9	1,3	333,5	44,8	25,2
18/11/2024 13:56:00	10,9	1,4	347,8	44,3	25,3
18/11/2024 13:57:00	10,9	1,5	343,0	43,9	25,4
18/11/2024 13:58:00	10,9	1,7	309,4	43,0	25,4
18/11/2024 13:59:00	10,9	1,0	242,1	43,0	25,4
18/11/2024 14:00:00	10,9	1,5	320,5	42,3	25,4
18/11/2024 14:01:00	10,9	1,9	313,4	42,4	25,2
18/11/2024 14:02:00	10,9	1,8	327,3	42,6	25,2
18/11/2024 14:03:00	10,9	1,3	339,9	43,2	25,2
18/11/2024 14:04:00	10,9	1,5	291,2	43,6	25,3
18/11/2024 14:05:00	10,9	0,9	313,3	44,2	25,3
18/11/2024 14:06:00	10,9	1,0	307,7	44,6	25,4
18/11/2024 14:07:00	10,9	1,2	342,7	44,4	25,5
18/11/2024 14:08:00	10,9	2,1	25,5	44,3	25,5
18/11/2024 14:09:00	10,9	1,9	323,9	44,4	25,5
18/11/2024 14:10:00	10,9	1,6	337,2	44,0	25,5
18/11/2024 14:11:00	10,9	2,0	310,6	43,9	25,5
18/11/2024 14:12:00	10,9	2,5	336,7	43,2	25,5
18/11/2024 14:13:00	10,9	2,3	333,6	43,6	25,4
18/11/2024 14:14:00	10,9	2,0	305,2	43,8	25,4
18/11/2024 14:15:00	10,9	1,4	324,1	43,8	25,5
18/11/2024 14:16:00	10,9	2,3	314,0	43,3	25,4
18/11/2024 14:17:00	10,9	2,1	279,6	43,6	25,4
18/11/2024 14:18:00	10,9	1,6	311,3	43,6	25,4
18/11/2024 14:19:00	10,9	1,8	330,6	43,8	25,4
18/11/2024 14:20:00	10,9	1,7	352,1	44,2	25,4
18/11/2024 14:21:00	10,9	1,6	316,0	44,7	25,4
18/11/2024 14:22:00	10,9	1,7	19,9	44,7	25,4
18/11/2024 14:23:00	10,9	1,1	318,8	44,9	25,3
18/11/2024 14:24:00	10,9	1,3	329,1	44,1	25,3
18/11/2024 14:25:00	10,9	1,9	328,2	43,8	25,2
18/11/2024 14:26:00	10,9	1,6	321,6	44,6	25,2
18/11/2024 14:27:00	10,9	1,3	306,3	45,0	25,2
18/11/2024 14:28:00	10,9	0,6	286,4	45,2	25,3
18/11/2024 14:29:00	10,9	0,7	242,8	44,8	25,3
18/11/2024 14:30:00	10,9	1,1	311,3	44,7	25,4
18/11/2024 14:31:00	10,9	1,8	327,0	45,0	25,4
18/11/2024 14:32:00	10,9	1,8	304,9	44,5	25,4
18/11/2024 14:33:00	10,9	1,4	307,7	44,4	25,4
18/11/2024 14:34:00	10,9	2,0	317,5	44,1	25,4
18/11/2024 14:35:00	10,9	1,2	327,4	44,5	25,3
18/11/2024 14:36:00	10,9	0,6	311,7	44,6	25,4
18/11/2024 14:37:00	10,9	1,4	261,7	44,2	25,4
18/11/2024 14:38:00	10,9	1,5	260,5	43,6	25,5
18/11/2024 14:39:00	10,9	0,9	304,4	43,3	25,6
18/11/2024 14:40:00	10,9	1,3	296,9	42,5	25,6
18/11/2024 14:41:00	10,9	1,8	305,0	42,3	25,6
18/11/2024 14:42:00	10,9	1,5	282,5	42,4	25,6
18/11/2024 14:43:00	10,9	0,9	287,4	42,3	25,6
18/11/2024 14:44:00	10,9	1,5	257,9	42,0	25,5
18/11/2024 14:45:00	10,9	1,1	314,5	42,8	25,4
18/11/2024 14:46:00	10,9	1,1	260,2	44,2	25,4
18/11/2024 14:47:00	10,9	1,8	291,4	45,7	25,4
18/11/2024 14:48:00	10,9	2,3	295,5	45,9	25,2
18/11/2024 14:49:00	10,9	1,4	320,9	47,0	25,1
18/11/2024 14:50:00	10,9	1,3	216,0	47,0	25,1
18/11/2024 14:51:00	10,9	1,2	277,8	46,9	25,1
18/11/2024 14:52:00	10,9	1,6	313,5	47,1	25,1
18/11/2024 14:53:00	10,9	1,4	293,5	46,5	25,1
18/11/2024 14:54:00	10,9	1,7	325,1	45,5	25,1
18/11/2024 14:55:00	10,9	1,4	273,4	44,9	25,2
18/11/2024 14:56:00	10,9	1,1	341,4	44,4	25,2
18/11/2024 14:57:00	10,9	1,3	335,9	44,7	25,3
18/11/2024 14:58:00	10,9	1,7	324,0	45,2	25,3
18/11/2024 14:59:00	10,9	1,6	332,3	45,9	25,3
18/11/2024 15:00:00	10,9	2,0	303,5	45,6	25,3
18/11/2024 15:01:00	10,9	1,5	324,4	45,2	25,3
18/11/2024 15:02:00	10,9	1,8	330,6	46,1	25,2
18/11/2024 15:03:00	10,9	1,7	346,9	45,6	25,2
18/11/2024 15:04:00	10,9	1,7	4,4	45,4	25,2
18/11/2024 15:05:00	10,9	1,7	228,3	45,9	25,2
18/11/2024 15:06:00	10,9	1,5	296,3	47,2	25,3
18/11/2024 15:07:00	10,9	2,0	267,6	47,1	25,2
18/11/2024 15:08:00	10,9	1,5	261,6	49,7	25,2
18/11/2024 15:09:00	10,9	1,7	319,1	51,5	25,2
18/11/2024 15:10:00	10,9	1,7	290,2	51,7	25,2
18/11/2024 15:11:00	10,9	1,7	302,0	50,5	25,1
18/11/2024 15:12:00	10,9	1,3	279,3	49,6	25,0
18/11/2024 15:13:00	10,9	2,1	285,9	51,1	24,9
18/11/2024 15:14:00	10,9	1,8	340,9	51,9	24,9
18/11/2024 15:15:00	10,9	2,6	4,2	51,1	24,8
18/11/2024 15:16:00	10,9	1,6	302,7	51,8	24,8
18/11/2024 15:17:00	10,9	1,2	257,9	53,4	24,9
18/11/2024 15:18:00	10,9	1,1	7,1	53,6	24,9
18/11/2024 15:19:00	10,9	1,0	7,4	53,1	24,8
18/11/2024 15:20:00	10,9	1,4	332,9	52,2	24,8
18/11/2024 15:21:00	10,9	1,8	324,7	51,6	24,8
18/11/2024 15:22:00	10,9	1,5	333,0	51,6	24,8
18/11/2024 15:23:00	10,9	2,3	310,2	52,1	24,7
18/11/2024 15:24:00	10,9	1,8	322,7	51,9	24,7
18/11/2024 15:25:00	10,9	1,8	23,7	52,3	24,6
18/11/2024 15:26:00	10,9	1,1	347,7	53,2	24,6
18/11/2024 15:27:00	10,9	1,4	288,6	54,0	24,6
18/11/2024 15:28:00	10,9	0,9	341,1	55,6	24,6
18/11/2024 15:29:00	10,9	0,5	309,6	56,3	24,6
18/11/2024 15:30:00	10,9	0,5	262,9	56,9	24,6
18/11/2024 15:31:00	10,9	0,5	225,5	57,5	24,7
18/11/2024 15:32:00	10,9	0,6	262,4	58,1	24,6
18/11/2024 15:33:00	10,9	1,5	257,2	58,7	24,6
18/11/2024 15:34:00	10,9	0,9	72,0	59,1	24,6
18/11/2024 15:35:00	10,9	1,2	305,2	58,6	24,5
18/11/2024 15:36:00	10,9	1,5	309,6	58,3	24,5
18/11/2024 15:37:00	10,9	1,8	311,2	57,9	24,4
18/11/2024 15:38:00	10,9	1,5	21,3	57,0	24,2
18/11/2024 15:39:00	10,9	1,3	350,4	56,9	24,1
18/11/2024 15:40:00	10,9	1,5	342,5	57,0	24,1
18/11/2024 15:41:00	10,9	2,1	12,3	57,2	24,0
18/11/2024 15:42:00	10,9	1,1	342,1	57,3	23,9
18/11/2024 15:43:00	10,9	0,8	328,0	57,6	23,9
18/11/2024 15:44:00	10,9	1,1	320,0	57,6	23,9
18/11/2024 15:45:00	10,9	1,5	319,2	57,4	23,8
18/11/2024 15:46:00	10,9	1,2	311,9	57,5	23,8
18/11/2024 15:47:00	10,9	1,0	238,7	57,1	23,7
18/11/2024 15:48:00	10,9	0,8	281,0	57,4	23,7
18/11/2024 15:49:00	10,9	0,0	278,1	57,2	23,7
18/11/2024 15:50:00	10,9	0,0	250,5	57,1	23,8
18/11/2024 15:51:00	10,9	0,6	328,1	59,0	24,0
18/11/2024 15:52:00	10,9	0,9	308,4	58,8	24,0
18/11/2024 15:53:00	10,9	0,4	226,7	58,7	24,0
18/11/2024 15:54:00	10,9	0,4	233,2	59,7	24,1
18/11/2024 15:55:00	10,9	1,3	257,8	60,3	24,3
18/11/2024 15:56:00	10,9	2,1	255,7	60,8	24,2
18/11/2024 15:57:00	10,9	1,5	265,7	61,7	24,0
18/11/2024 15:58:00	10,9	0,9	248,0	62,3	23,9
18/11/2024 15:59:00	10,9	1,1	257,8	62,4	23,8
18/11/2024 16:00:00	10,9	1,9	237,8	62,7	23,7
18/11/2024 16:01:00	10,9	2,3	248,7	62,8	23,6
18/11/2024 16:02:00	10,9	2,1	267,7	63,4	23,5
18/11/2024 16:03:00	10,9	1,2	271,0	63,8	23,4
18/11/2024 16:04:00	10,9	1,8	277,3	64,0	23,3
18/11/2024 16:05:00	10,9	1,9	243,2	64,2	23,2
18/11/2024 16:06:00	10,9	1,4	214,1	64,6	23,0
18/11/2024 16:07:00	10,9	1,1	204,3	64,8	22,9
18/11/2024 16:08:00	10,9	1,3	227,2	65,2	22,8
18/11/2024 16:09:00	10,9	1,3	281,5	65,5	22,7
18/11/2024 16:10:00	10,9	1,7	286,4	65,9	22,6
18/11/2024 16:11:00	10,9	1,5	267,5	66,2	22,6
18/11/2024 16:12:00	10,9	1,9	256,0	66,3	22,5
18/11/2024 16:13:00	10,9	1,8	233,9	66,6	22,4
18/11/2024 16:14:00	10,9	1,6	283,9	66,9	22,3
18/11/2024 16:15:00	10,9	1,1	213,4	67,2	22,3
18/11/2024 16:16:00	10,9	1,1	296,5	67,5	22,3
18/11/2024 16:17:00	10,9	1,0	248,0	67,7	22,3
18/11/2024 16:18:00	10,9	0,9	257,3	67,9	22,3
18/11/2024 16:19:00	10,9	1,2	263,0	68,1	22,3
18/11/2024 16:20:00	10,9	1,0	256,5	68,1	22,3
18/11/2024 16:21:00	10,9	0,7	204,9	68,4	22,2
18/11/2024 16:22:00	10,9	0,7	193,2	68,4	22,3
18/11/2024 16:23:00	10,9	0,3	229,5	68,5	22,2
18/11/2024 16:24:00	10,9	0,3	269,9	68,5	22,3
18/11/2024 16:25:00	10,9	0,3	254,7	68,5	22,3
18/11/2024 16:26:00	10,9	0,0	236,1	68,6	22,3
18/11/2024 16:27:00	10,9	0,0	240,3	68,5	22,3
18/11/2024 16:28:00	10,9	0,9	241,2	68,5	22,4
18/11/2024 16:29:00	10,9	0,7	237,2	68,3	22,3
18/11/2024 16:30:00	10,9	0,7	259,4	68,1	22,3
18/11/2024 16:31:00	10,9	1,1	247,0	68,1	22,2
18/11/2024 16:32:00	10,9	1,2	275,8	68,3	22,2
18/11/2024 16:33:00	10,9	1,4	277,4	68,4	22,1
18/11/2024 16:34:00	10,9	1,1	265,7	68,7	22,0
18/11/2024 16:35:00	10,9	0,9	238,7	68,8	22,0
18/11/2024 16:36:00	10,9	0,9	228,1	69,0	21,9
18/11/2024 16:37:00	10,9	0,0	271,0	69,1	21,9
18/11/2024 16:38:00	10,9	0,0	268,1	69,2	21,9
18/11/2024 16:39:00	10,9	0,0	268,2	69,3	21,8
18/11/2024 16:40:00	10,9	0,0	250,9	69,4	21,8
18/11/2024 16:41:00	10,9	0,0	257,1	69,5	21,8
18/11/2024 16:42:00	10,9	0,0	258,2	69,6	21,7
18/11/2024 16:43:00	10,9	0,0	268,0	69,7	21,7
18/11/2024 16:44:00	10,9	0,5	266,7	69,8	21,7
18/11/2024 16:45:00	10,9	0,6	258,2	69,9	21,6
18/11/2024 16:46:00	10,9	0,0	253,9	70,0	21,6
18/11/2024 16:47:00	10,9	0,0	272,5	70,1	21,5
18/11/2024 16:48:00	10,9	0,7	261,1	70,2	21,5
18/11/2024 16:49:00	10,9	0,9	226,6	70,3	21,4
18/11/2024 16:50:00	10,9	0,6	246,5	70,5	21,4
18/11/2024 16:51:00	10,9	0,9	266,4	70,6	21,4
18/11/2024 16:52:00	10,9	1,4	261,1	70,6	21,4
18/11/2024 16:53:00	10,9	1,4	263,6	70,8	21,3
18/11/2024 16:54:00	10,9	1,5	259,1	70,9	21,3
18/11/2024 16:55:00	10,9	1,5	280,6	71,1	21,3
18/11/2024 16:56:00	10,9	1,4	268,1	71,3	21,3
18/11/2024 16:57:00	10,9	1,3	241,7	71,4	21,3
18/11/2024 16:58:00	10,9	1,1	269,6	71,7	21,2
18/11/2024 16:59:00	10,9	1,2	267,5	71,8	21,2
18/11/2024 17:00:00	10,9	1,3	273,5	71,9	21,2
18/11/2024 17:01:00	10,9	1,4	276,0	72,1	21,2
18/11/2024 17:02:00	10,9	1,3	287,5	72,4	21,2
18/11/2024 17:03:00	10,9	1,0	263,9	72,5	21,1
18/11/2024 17:04:00	10,9	1,2	251,0	72,6	21,1
18/11/2024 17:05:00	10,9	1,3	265,1	72,7	21,1
18/11/2024 17:06:00	10,9	1,2	283,9	72,9	21,1
18/11/2024 17:07:00	10,9	1,2	263,6	73,0	21,0
18/11/2024 17:08:00	10,9	0,9	266,0	73,3	21,0
18/11/2024 17:09:00	10,9	0,9	290,7	73,4	21,0
18/11/2024 17:10:00	10,9	1,1	326,8	73,6	21,0
18/11/2024 17:11:00	10,9	1,4	311,6	73,8	21,0
18/11/2024 17:12:00	10,9	1,7	290,4	74,1	20,9
18/11/2024 17:13:00	10,9	1,9	310,3	74,4	20,8
18/11/2024 17:14:00	10,9	1,2	266,3	74,7	20,8
18/11/2024 17:15:00	10,9	1,7	270,1	74,9	20,7
18/11/2024 17:16:00	10,9	1,7	277,7	75,1	20,7
18/11/2024 17:17:00	10,9	1,3	263,1	75,4	20,6
18/11/2024 17:18:00	10,9	1,4	272,7	75,8	20,6
18/11/2024 17:19:00	10,9	1,6	249,6	76,1	20,6
18/11/2024 17:20:00	10,9	1,3	269,5	76,4	20,6
18/11/2024 17:21:00	10,9	1,3	275,7	76,8	20,5
18/11/2024 17:22:00	10,9	1,2	278,7	77,1	20,5
18/11/2024 17:23:00	10,9	1,4	276,8	77,4	20,5
18/11/2024 17:24:00	10,9	1,4	269,7	77,7	20,4
18/11/2024 17:25:00	10,9	1,3	277,9	77,9	20,4
18/11/2024 17:26:00	10,9	1,6	275,4	78,1	20,4
18/11/2024 17:27:00	10,9	1,5	268,4	78,6	20,4
18/11/2024 17:28:00	10,9	1,5	247,5	78,8	20,3
18/11/2024 17:29:00	10,9	1,1	232,6	79,0	20,3
18/11/2024 17:30:00	10,9	0,6	228,8	79,3	20,3
18/11/2024 17:31:00	10,9	1,1	258,8	79,4	20,3
18/11/2024 17:32:00	10,9	1,2	275,5	79,6	20,3
18/11/2024 17:33:00	10,9	1,3	261,6	79,7	20,3
18/11/2024 17:34:00	10,9	1,1	261,4	80,0	20,2
18/11/2024 17:35:00	10,9	0,6	260,0	80,2	20,2
18/11/2024 17:36:00	10,9	0,0	229,0	80,4	20,2
18/11/2024 17:37:00	10,9	0,7	230,9	80,5	20,2
18/11/2024 17:38:00	10,9	1,3	226,7	80,8	20,2
18/11/2024 17:39:00	10,9	0,9	221,6	80,9	20,2
18/11/2024 17:40:00	10,9	0,8	225,4	81,0	20,2
18/11/2024 17:41:00	10,9	0,6	233,4	81,2	20,2
18/11/2024 17:42:00	10,9	0,0	231,4	81,3	20,2
18/11/2024 17:43:00	10,9	0,4	236,2	81,4	20,2
18/11/2024 17:44:00	10,9	1,4	215,0	81,5	20,2
18/11/2024 17:45:00	10,9	1,1	200,0	81,7	20,2
18/11/2024 17:46:00	10,9	1,4	197,8	81,8	20,2
18/11/2024 17:47:00	10,9	1,8	198,6	82,0	20,3
18/11/2024 17:48:00	10,9	2,1	211,6	82,2	20,3
18/11/2024 17:49:00	10,9	2,2	174,0	82,4	20,3
18/11/2024 17:50:00	10,9	1,9	196,1	82,5	20,3
18/11/2024 17:51:00	10,9	1,7	183,8	82,7	20,3
18/11/2024 17:52:00	10,9	1,6	223,9	82,8	20,3
18/11/2024 17:53:00	10,9	1,7	210,4	82,9	20,3
18/11/2024 17:54:00	10,9	1,7	215,0	83,0	20,2
18/11/2024 17:55:00	10,9	1,6	225,5	83,0	20,2
18/11/2024 17:56:00	10,9	0,8	212,7	83,1	20,2
18/11/2024 17:57:00	10,9	0,0	271,1	83,2	20,2
